dzielnica,cena,cena_m2,powierzchnia,rok_budowy,wlasnosc,zabudowa,stan,pietro,pietro_max,czynsz,pokoje,material,winda,rynek,ogloszeniodawca,balkon,ogrod,taras,wspolrzedne_szerokosc,wspolrzedne_wysokosc,link,odleglosc_metro,odleglosc_centrum
Mokotów,640000.0,13838.0,46.25,1955.0,building_ownership::full_ownership,building_type::tenement,construction_status::to_renovation,2.0,4.0,650,3.0,building_material-69::brick,0,market::secondary,advertiser_type::agency,0,0,0,52.2084886,21.0449823,https://www.otodom.pl/pl/oferta/mieszkanie-46-25-m-warszawa-ID4kGr0,2.452859895759957,3.702265606936607
Mokotów,625000.0,13557.0,46.1,1976.0,building_ownership::co_operative_ownership_with_a_land_and_mortgage_registe,building_type-15::block,construction_status-67::ready_to_use,2.0,10.0,550,2.0,building_material::other,1,market::secondary,advertiser_type::agency,1,0,0,52.18111,20.98955,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-blisko-metra-ID4kgCF,1.2421313568766634,5.738802536799726
Wilanów,2840000.0,20000.0,142.0,2008.0,,building_type::apartment,construction_status-67::ready_to_use,3.0,3.0,1 800,5.0,,1,market::secondary,advertiser_type::agency,1,0,1,52.1608237,21.0780113,https://www.otodom.pl/pl/oferta/apartament-142m-z-ogrodem-zimowym-w-miasteczku-ID4jiwU,2.7535844178595346,9.284565103871165
Praga-Południe,613000.0,14492.0,42.3,,,,,10.0,10.0,,2.0,,0,market::secondary,advertiser_type::agency,0,0,0,52.2315941,21.0725921,https://www.otodom.pl/pl/oferta/rewelacyjne-dwupokojowe-z-prywatnym-parkingiem-ID4kEUO,2.6648536641559506,4.531784388109928
Ursus,525000.0,12204.0,43.02,2023.0,building_ownership::full_ownership,building_type::apartment,construction_status::to_completion,4.0,,,2.0,,1,market::primary,advertiser_type::agency,1,0,0,52.2044154,20.8805653,https://www.otodom.pl/pl/oferta/tylko-u-nas-najlepsze-lokalizacje-mieszkan-ID4hQVG,4.603518915120939,9.07173929794819
Ursynów,1856000.0,14500.0,128.0,2010.0,building_ownership::full_ownership,building_type::apartment,construction_status::to_completion,1.0,2.0,1 600,4.0,building_material::cellular_concrete,1,market::secondary,advertiser_type::private,1,0,0,52.1456257,21.0630044,https://www.otodom.pl/pl/oferta/apartament-128m2-przy-rezerwacie-park-natolinski-ID4l7bL,0.8868814216639967,10.330615433638645
Ursynów,710000.0,17150.0,41.4,2006.0,building_ownership::co_operative_ownership,building_type::apartment,construction_status-67::ready_to_use,4.0,8.0,769,2.0,building_material-69::brick,1,market::secondary,advertiser_type::agency,0,0,0,52.1312814,21.0658302,https://www.otodom.pl/pl/oferta/rewelacyjne-inwestycyjne-mieszkanie-na-kabatach-ID4layZ,0.15008460479132343,11.88877534404191
Bemowo,526000.0,15224.0,34.55,2024.0,building_ownership::full_ownership,building_type::house,construction_status::to_completion,6.0,6.0,,2.0,building_material-69::brick,0,market::primary,advertiser_type::agency,1,0,1,52.22628,20.88807,https://www.otodom.pl/pl/oferta/prowizji-piekne-przestronne-2-pokoje-34-55m2-ID4kkes,2.3923195353968665,8.058090320190969
Bielany,899000.0,16477.0,54.56,2016.0,building_ownership::full_ownership,building_type::apartment,construction_status-67::ready_to_use,7.0,7.0,700,3.0,building_material::breezeblock,1,market::secondary,advertiser_type::agency,0,0,1,52.2869,20.92644,https://www.otodom.pl/pl/oferta/54-5m2-standard-lux-umeblowane-metro-mlociny-ID4kc2b,1.0900837321453587,8.18571574118787
Ursynów,595000.0,12511.0,47.56,2008.0,building_ownership::full_ownership,building_type-15::block,construction_status-67::ready_to_use,,,650,2.0,building_material::other,1,market::secondary,advertiser_type::agency,0,0,0,52.14324,21.0363,https://www.otodom.pl/pl/oferta/klimatyczne-poddasze-z-ladnym-widokiem-ID4lcSe,0.8424925974087156,10.05233786051391
Ursus,939000.0,12934.0,72.6,2015.0,,building_type::apartment,construction_status-67::ready_to_use,4.0,6.0,,4.0,building_material::other,1,market::secondary,advertiser_type::agency,1,0,1,52.1975364,20.8591296,https://www.otodom.pl/pl/oferta/4-pokoje-15-minut-pieszo-do-pkp-ID4l0Ri,6.069788991259129,10.707063486145344
Włochy,1125000.0,17308.0,65.0,2018.0,building_ownership::full_ownership,,construction_status-67::ready_to_use,0.0,5.0,950,3.0,,0,market::secondary,advertiser_type::agency,0,1,1,52.19261,20.95492,https://www.otodom.pl/pl/oferta/wyjatkowy-apartament-z-pieknym-ogrodem-ID4lg5G,3.234733251851725,5.572105996573127
Białołęka,582000.0,12463.0,46.7,2021.0,building_ownership::full_ownership,building_type-15::block,construction_status-67::ready_to_use,2.0,3.0,380,2.0,building_material::other,1,market::secondary,advertiser_type::agency,0,0,0,52.34427,20.94324,https://www.otodom.pl/pl/oferta/nowoczesne-2-pokoje-na-bialolece-ID4i0zh,6.602663817644317,13.224096462721143
Wola,1760000.0,21910.0,80.33,2022.0,building_ownership::full_ownership,building_type::apartment,construction_status::to_completion,,,960,3.0,building_material-69::brick,1,market::secondary,advertiser_type::agency,0,0,0,52.22723,20.95621,https://www.otodom.pl/pl/oferta/wyjatkowy-apartament-z-widokiem-na-17-pietrze-ID4k4m6,0.9589885392368146,3.430975213398621
Targówek,549000.0,13390.0,41.0,1975.0,building_ownership::co_operative_ownership,building_type-15::block,construction_status-67::ready_to_use,2.0,10.0,,2.0,,1,market::secondary,advertiser_type::agency,1,0,0,52.2835788,21.02643193,https://www.otodom.pl/pl/oferta/nowoczesne-wysoki-standard-metro-brodno-ID4kJwM,1.1271156283157668,5.930969088611248
Wilanów,729000.0,17153.0,42.5,2012.0,,,,0.0,4.0,,2.0,,0,market::secondary,advertiser_type::agency,0,0,0,52.15692,21.07173,https://www.otodom.pl/pl/oferta/wyjatkowe-w-miasteczku-wilanow-z-ogrodem-garaz-ID4l1Jm,2.18874949550594,9.44567840614362
Mokotów,635000.0,15119.0,42.0,1975.0,building_ownership::full_ownership,building_type-15::block,construction_status-67::ready_to_use,2.0,10.0,,3.0,building_material::concrete_plate,1,market::secondary,advertiser_type::agency,1,0,0,52.1699,21.0025,https://www.otodom.pl/pl/oferta/mokotow-3-pok-42m2-po-remoncie-ID4kKTI,0.8253609975733408,6.878336275780891
Bemowo,980200.0,13000.0,75.4,2024.0,building_ownership::full_ownership,building_type-15::block,construction_status::to_completion,5.0,5.0,,4.0,building_material::reinforced_concrete,1,market::primary,advertiser_type::agency,1,0,0,52.22047205,20.9011333,https://www.otodom.pl/pl/oferta/mieszkanie-nowa-inwestycja-lazurowe-apartamenty-ID4jlQm,2.3703372020066937,7.254734402682633
Mokotów,1645000.0,23169.0,71.0,2009.0,,building_type::apartment,,2.0,9.0,,2.0,,1,market::secondary,advertiser_type::agency,0,0,0,52.20556,21.03291,https://www.otodom.pl/pl/oferta/komfortowy-dwupokojowy-apartament-na-mokotowie-ID4hLPe,1.8277099305217053,3.4365185512711087
Praga-Południe,529000.0,13564.0,39.0,1970.0,building_ownership::full_ownership,building_type-15::block,construction_status::to_renovation,9.0,10.0,800,2.0,building_material::concrete_plate,1,market::secondary,advertiser_type::agency,1,0,0,52.23010065,21.0525774,https://www.otodom.pl/pl/oferta/mieszkanie-w-sercu-saskiej-kepy-ID4jE8W,1.8442032713684704,3.17385307179172
Śródmieście,767000.0,16505.0,46.47,1956.0,building_ownership::full_ownership,building_type::tenement,construction_status-67::ready_to_use,6.0,7.0,427,2.0,building_material-69::brick,1,market::secondary,advertiser_type::agency,0,0,0,52.21869,21.02146,https://www.otodom.pl/pl/oferta/dwa-pokoje-al-armii-ludowej-6-ID4kaCl,0.8770007420578874,1.7891210139580722
Praga-Południe,489000.0,13277.0,36.83,,building_ownership::full_ownership,,,0.0,3.0,570,2.0,,0,market::secondary,advertiser_type::agency,0,0,0,52.24292,21.08011,https://www.otodom.pl/pl/oferta/atrakcyjne-mieszkanie-2-pokoje-rondo-wiatraczna-ID4laCi,2.604629595557393,5.194612842373756
Ursus,,,47.8,2024.0,building_ownership::full_ownership,building_type-15::block,construction_status::to_completion,1.0,,,2.0,,1,market::primary,advertiser_type::developer,1,0,0,52.198463,20.88739,https://www.otodom.pl/pl/oferta/ursus-classic-etap-ii-mieszkanie-c2-1-01-m-02-ID4g1yp,4.98918934265864,8.889857957285304
Białołęka,435000.0,12323.0,35.3,2012.0,building_ownership::full_ownership,building_type::apartment,construction_status-67::ready_to_use,8.0,8.0,,2.0,building_material-69::brick,1,market::secondary,advertiser_type::agency,1,0,0,52.32251152842467,20.959872306518555,https://www.otodom.pl/pl/oferta/mieszkanie-2-pokojowe-blisko-galerii-polnocnej-ID4ijpg,4.353338912882723,10.573103572552096
Śródmieście,1259000.0,20983.0,60.0,1950.0,building_ownership::full_ownership,building_type::tenement,,5.0,6.0,,3.0,building_material-69::brick,1,market::secondary,advertiser_type::agency,0,0,0,52.22122727,21.01523638,https://www.otodom.pl/pl/oferta/przy-sniadeckich-ciche-winda-kamienica-ID4libK,0.7496777890441738,1.3239267472757263
Bemowo,1135000.0,12204.0,93.0,2023.0,,building_type::apartment,construction_status::to_completion,1.0,6.0,,4.0,,1,market::primary,advertiser_type::agency,1,1,1,52.24463,20.91848,https://www.otodom.pl/pl/oferta/apartamentowiec-wielki-taras-metro-blisko-ID4l4pr,0.5641993896228495,6.133326001029634
Wola,740000.0,20465.0,36.16,1950.0,building_ownership::full_ownership,building_type::tenement,construction_status-67::ready_to_use,2.0,3.0,529,2.0,building_material-69::brick,0,market::secondary,advertiser_type::private,0,0,0,52.24698097053155,20.99500583992004,https://www.otodom.pl/pl/oferta/piekne-mieszkanie-warszawa-srodmiescie-muranow-36m-ID4ldyY,0.6267618076118671,1.8561122455545946
Bemowo,690000.0,9469.0,72.87,1955.0,building_ownership::full_ownership,building_type::tenement,construction_status::to_renovation,2.0,2.0,270,3.0,building_material-69::brick,0,market::secondary,advertiser_type::agency,0,0,0,52.2588425,20.8979077,https://www.otodom.pl/pl/oferta/piekne-miejsce-boernerowo-3-pokoje-cegla-ID4hh9o,2.403245908116508,7.956373879634761
Praga-Południe,358000.0,12952.0,27.64,1939.0,building_ownership::full_ownership,building_type::tenement,construction_status-67::ready_to_use,0.0,6.0,,2.0,building_material-69::brick,1,market::secondary,advertiser_type::agency,0,0,0,52.2439,21.0799,https://www.otodom.pl/pl/oferta/dwupokojowe-kompaktowe-mieszkanie-po-remoncie-ID4kUYE,2.574427514725724,5.207947085143139
Białołęka,780000.0,11130.0,70.08,2017.0,building_ownership::full_ownership,building_type::ribbon,construction_status-67::ready_to_use,,,,3.0,building_material-69::brick,0,market::secondary,advertiser_type::private,0,1,0,52.32899,21.00768,https://www.otodom.pl/pl/oferta/segment-gotowy-do-zamieszkania-z-garazem-ID4ldmO,4.187420020126053,10.816514196853781
Żoliborz,2572200.0,20000.0,128.61,2010.0,building_ownership::full_ownership,building_type::apartment,construction_status::to_completion,4.0,4.0,,4.0,building_material-69::brick,1,market::secondary,advertiser_type::agency,1,0,1,52.2761613,20.9681521,https://www.otodom.pl/pl/oferta/apartament-na-ostatnim-pietrze-z-dwoma-tarasami-ID48jlK,0.2563773047266111,5.574473062564377
Wawer,1420000.0,10798.0,131.5,2023.0,building_ownership::full_ownership,building_type::ribbon,construction_status::to_completion,0.0,2.0,,6.0,building_material::breezeblock,0,market::primary,advertiser_type::agency,0,1,0,52.19622,21.17823,https://www.otodom.pl/pl/oferta/mieszkanie-3-poziomowe-smart-home-na-wawrze-ID4jyPa,10.471524741434832,12.37711359953642
Bielany,3615200.0,20000.0,180.76,2014.0,building_ownership::full_ownership,building_type::apartment,construction_status-67::ready_to_use,5.0,5.0,,5.0,,1,market::secondary,advertiser_type::agency,1,0,1,52.27657,20.96766,https://www.otodom.pl/pl/oferta/apartament-180m2-plus-taras120m2-park-kellera-ID4iLMA,0.24064676359295725,5.630261920510553
Wilanów,875000.0,16827.0,52.0,2020.0,building_ownership::full_ownership,building_type::apartment,construction_status-67::ready_to_use,0.0,2.0,1 100,3.0,building_material-69::brick,0,market::secondary,advertiser_type::agency,1,0,0,52.1638,21.08707,https://www.otodom.pl/pl/oferta/wyjatkowy-kameralny-budynek-1-z-7-apartamentow-ID4leTo,3.4540182338904235,9.355771628222326
Białołęka,615000.0,13457.0,45.7,2016.0,building_ownership::full_ownership,building_type-15::block,construction_status-67::ready_to_use,10.0,11.0,560,2.0,,1,market::secondary,advertiser_type::private,1,0,0,52.32922241578206,20.94061035233153,https://www.otodom.pl/pl/oferta/bezposrednio-mieszkanie-45-7m2-duzym-balkonem-ID4gHhj,4.930091387826347,11.720183735687545
Śródmieście,2900000.0,29000.0,100.0,1922.0,building_ownership::full_ownership,building_type::tenement,construction_status-67::ready_to_use,2.0,5.0,1 000,3.0,,1,market::secondary,advertiser_type::agency,0,0,0,52.2203547,21.0250007,https://www.otodom.pl/pl/oferta/mieszkanie-100-m-warszawa-ID4kK8J,1.1795312757979273,1.806434622087144
Praga-Południe,620000.0,12400.0,50.0,,building_ownership::full_ownership,building_type-15::block,,5.0,5.0,,3.0,,1,market::secondary,advertiser_type::private,1,0,0,52.2333665,21.0798117,https://www.otodom.pl/pl/oferta/mieszkanie-inwestycyjne-kawalerka-plus-dwupokojowe-ID4l5nn,2.955576887199095,5.026679107875602
Wola,940000.0,23695.0,39.67,2012.0,building_ownership::full_ownership,building_type::apartment,construction_status-67::ready_to_use,4.0,11.0,500,1.0,building_material-69::brick,1,market::secondary,advertiser_type::private,1,0,0,52.25549097497274,20.995238263507098,https://www.otodom.pl/pl/oferta/kawalerka-ul-pokorna-2-warszawa-srodmiescie-ID4kQGz,0.4761603713125319,2.7438043938691856
Białołęka,,,59.15,2023.0,,building_type-15::block,construction_status::to_completion,1.0,4.0,,3.0,,1,market::primary,advertiser_type::developer,1,0,0,52.33292,20.94234,https://www.otodom.pl/pl/oferta/odkryty-zakatek-a9-gotowe-mieszkania-ID4bom9,5.340185768530804,12.058675669939126
Białołęka,,,74.77,2024.0,building_ownership::full_ownership,building_type::apartment,construction_status::to_completion,2.0,3.0,,4.0,,1,market::primary,advertiser_type::developer,1,0,0,52.336357,20.991003,https://www.otodom.pl/pl/oferta/400mdoskmduzybalkonwysokiesufity-ID4kfMD,5.402652636029297,11.680054064583118
Mokotów,4600000.0,27350.0,168.19,2021.0,building_ownership::full_ownership,building_type::apartment,construction_status-67::ready_to_use,0.0,2.0,,4.0,,1,market::secondary,advertiser_type::agency,0,1,0,52.18442,21.04146,https://www.otodom.pl/pl/oferta/apartament-z-ogrodem-324m2-ID4kjXB,2.2028963542014393,5.786569798278736
Praga-Południe,685000.0,11513.0,59.5,1988.0,building_ownership::co_operative_ownership,building_type-15::block,construction_status-67::ready_to_use,2.0,6.0,500,3.0,building_material::concrete_plate,1,market::secondary,advertiser_type::agency,1,0,0,52.2198431,21.0976377,https://www.otodom.pl/pl/oferta/3-pokojowe-gotowe-do-zamieszkania-ID4jCT4,4.812922057076418,6.376545675191122
Bielany,549999.0,9649.0,57.0,1974.0,building_ownership::co_operative_ownership_with_a_land_and_mortgage_registe,,construction_status::to_completion,3.0,15.0,,3.0,,1,market::secondary,advertiser_type::agency,1,0,0,52.27346,20.933,https://www.otodom.pl/pl/oferta/inwestycja-pod-flip-balkon-3-pokoje-parking-ID4jtJR,1.415003018203634,6.8020977425704245
Centrum,2066000.0,24203.0,85.36,2010.0,building_ownership::full_ownership,building_type::apartment,construction_status-67::ready_to_use,9.0,22.0,,3.0,,1,market::secondary,advertiser_type::agency,1,0,0,52.234665,20.989488,https://www.otodom.pl/pl/oferta/grzybowska-platinum-tower-91-m2-2010-r-ID4lj8L,0.47740030479522677,1.1744709629350927
Bemowo,720000.0,12857.0,56.0,,building_ownership::full_ownership,building_type::apartment,construction_status-67::ready_to_use,1.0,,,2.0,,1,market::secondary,advertiser_type::agency,1,0,0,52.2457753,20.9245477,https://www.otodom.pl/pl/oferta/warszawa-bielany-ul-marynin-kameralne-osiedle-ID4jTDR,0.6084336267960985,5.765587230538864
Ursus,480000.0,12308.0,39.0,2023.0,,building_type-15::block,construction_status::to_completion,1.0,7.0,,2.0,building_material::breezeblock,0,market::primary,advertiser_type::private,0,0,0,52.20459950314604,20.88401998521117,https://www.otodom.pl/pl/oferta/sprzedam-2pok-39m2-warszawa-ursus-ID4l2CX,4.469608945992057,8.843295190987629
Ochota,607000.0,15974.0,38.0,1971.0,building_ownership::full_ownership,building_type-15::block,construction_status-67::ready_to_use,2.0,12.0,,2.0,,1,market::secondary,advertiser_type::agency,1,0,0,52.22243,20.98156,https://www.otodom.pl/pl/oferta/plac-zawiszy-po-remoncie-balkon-klimatyzacja-ID4l2Sr,0.881846414993101,1.9619947339765278
Praga-Południe,788200.0,14000.0,56.3,2001.0,building_ownership::full_ownership,building_type-15::block,construction_status-67::ready_to_use,1.0,4.0,690,2.0,building_material::reinforced_concrete,0,market::secondary,advertiser_type::agency,0,0,0,52.2385053,21.1016876,https://www.otodom.pl/pl/oferta/sprzedam-mieszkanie-2-pokojowe-praga-poludnie-ID4kNWX,4.142165424486852,6.556324083026497
Ursynów,806083.0,15692.0,51.37,2023.0,,building_type-15::block,,3.0,4.0,,3.0,,1,market::primary,advertiser_type::agency,1,0,0,52.1489268,21.0332441,https://www.otodom.pl/pl/oferta/lokal-51-m2-3-pok-ul-pileckiego-ursynow-ID4k3dL,0.4627864492249975,9.390975335984027
Białołęka,440000.0,10233.0,43.0,,building_ownership::full_ownership,,,2.0,3.0,600,2.0,,0,market::secondary,advertiser_type::agency,1,0,0,52.31548,21.06716,https://www.otodom.pl/pl/oferta/2-pokojebalkonparkingdo-wejscia-ID4kWn4,2.8583252136751476,10.199656256295176
Śródmieście,1399000.0,20441.0,68.44,1996.0,building_ownership::full_ownership,building_type::apartment,construction_status::to_renovation,5.0,5.0,800,3.0,building_material::other,1,market::secondary,advertiser_type::private,0,0,1,52.24012150243889,21.001700511856093,https://www.otodom.pl/pl/oferta/mieszkanie-widokowe-3pokojowe-z-tarasem-bezposredn-ID4lc0l,0.32873467690063146,0.9800344926462224
Ursus,769000.0,9451.0,81.37,2023.0,building_ownership::full_ownership,building_type-15::block,construction_status::to_completion,2.0,7.0,,4.0,,1,market::secondary,advertiser_type::agency,1,0,0,52.2014813,20.8859389,https://www.otodom.pl/pl/oferta/komfortowy-rozklad-4-pokoje-oddanie-2023-ID4l22E,4.7211256010750215,8.846673170918962
Mokotów,1350000.0,14835.0,91.0,2013.0,building_ownership::full_ownership,building_type::apartment,construction_status-67::ready_to_use,,,,3.0,,1,market::secondary,advertiser_type::agency,0,0,1,52.18748,21.0611,https://www.otodom.pl/pl/oferta/sadyba-i-piekny-widok-i-1-lub-2-sypialnie-i-garaz-ID4l6o5,3.4363422377388018,6.18619435573135
Śródmieście,2990000.0,18099.0,165.2,2000.0,,building_type::apartment,construction_status-67::ready_to_use,4.0,7.0,1 700,4.0,,1,market::secondary,advertiser_type::agency,0,0,0,52.2506544,20.99702711,https://www.otodom.pl/pl/oferta/przestronny-dwupoziomowy-apartament-na-muranowie-ID4fX7A,0.8992920486172734,2.1932165809029933
Włochy,1399500.0,11200.0,124.95,2021.0,building_ownership::full_ownership,building_type::apartment,construction_status::to_completion,2.0,2.0,,4.0,building_material::other,0,market::primary,advertiser_type::developer,1,0,0,52.197266,20.911726,https://www.otodom.pl/pl/oferta/piekne-4-pok-na-starych-wlochach-willowa-zabudowa-ID4kjW1,4.755693312060773,7.481625339462683
Wola,770000.0,19250.0,40.0,2020.0,building_ownership::full_ownership,building_type::apartment,,0.0,10.0,600,2.0,building_material-69::brick,1,market::secondary,advertiser_type::agency,1,1,1,52.2304542,20.9394461,https://www.otodom.pl/pl/oferta/2pok-ogrodek-35m2-w-apartamentowcu-blisko-parki-ID4lhtc,1.094344046602059,4.538212995799942
